| 02-06-2018 | 15:04:28.896 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 349993.324009 seconds
| 02-10-2018 | 17:16:24.772 | 495 | 5135 | CEIPScheduler.m |   93 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up after CEIP timer has elapsed. CEIP will fire in 300.000000 seconds
| 02-10-2018 | 17:16:24.773 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 300.000000 seconds
| 02-10-2018 | 17:16:24.773 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 11270.494526
| 02-10-2018 | 17:16:24.773 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 11270.494526 seconds
| 02-10-2018 | 17:17:28.405 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-10 22:21:24 +0000
| 02-10-2018 | 17:17:28.405 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-11 01:24:15 +0000
| 02-10-2018 | 21:17:42.866 | 495 | 5135 | CEIPScheduler.m |   93 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up after CEIP timer has elapsed. CEIP will fire in 300.000000 seconds
| 02-10-2018 | 21:17:42.901 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 300.000000 seconds
| 02-10-2018 | 21:17:43.121 | 495 | 5135 | AutoUpdateService.m |  166 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update Timer has elapsed while system was in sleep. Auto Update timer will fire in 0 seconds
| 02-10-2018 | 21:17:43.121 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 2487.000000 seconds
| 02-10-2018 | 21:22:43.593 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 604800.000000 seconds
| 02-10-2018 | 21:22:44.642 | 495 | 46719 | CEIPNetworkEndpoint.m |  276 | -[CEIPNetworkEndpoint requestForURL:] |  LM_CEIP |   LL_ALWAYS | CEIP Mac Receiver product Key: PK 738969e1b4ce893b4556cc292d1cc6eee9bc8de4
| 02-10-2018 | 21:22:45.457 | 495 | 46923 | CEIPNetworkEndpoint.m |  172 | __46-[CEIPNetworkEndpoint sendRequest:completion:]_block_invoke |  LM_CEIP |   LL_ALWAYS | CEIP HTTP Status: 200
| 02-10-2018 | 21:22:45.457 | 495 | 46923 | CEIPNetworkEndpoint.m |  276 | -[CEIPNetworkEndpoint requestForURL:] |  LM_CEIP |   LL_ALWAYS | CEIP Mac Receiver product Key: PK 738969e1b4ce893b4556cc292d1cc6eee9bc8de4
| 02-10-2018 | 21:22:45.458 | 495 | 46923 | CEIPNetworkEndpoint.m |  150 | -[CEIPNetworkEndpoint uploadDataChunk] |  LM_CEIP |   LL_ALWAYS | CEIP Upload ID: a02d074c-9475-4f22-b982-5900ccc8f8a0
| 02-10-2018 | 21:22:45.591 | 495 | 46923 | CEIPNetworkEndpoint.m |  172 | __46-[CEIPNetworkEndpoint sendRequest:completion:]_block_invoke |  LM_CEIP |   LL_ALWAYS | CEIP HTTP Status: 200
| 02-10-2018 | 21:35:09.327 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-10-2018 | 21:35:09.458 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-11 02:59:10 +0000
| 02-10-2018 | 21:42:24.327 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 603619.265437 seconds
| 02-10-2018 | 21:42:24.339 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 603619.265437 seconds
| 02-10-2018 | 21:42:24.339 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 1005.781811
| 02-10-2018 | 21:42:24.339 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 1005.781811 seconds
| 02-10-2018 | 21:59:10.382 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-10-2018 | 21:59:10.387 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-10-2018 | 21:59:10.387 | 495 | 5135 | AutoUpdateService.m |  219 | -[AutoUpdateService checkForUpdateIsUserTriggered:] | LM_AUTOUPDATE |   LL_ALWAYS | Checking for update now: Scheduler triggered
| 02-10-2018 | 21:59:10.387 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-10-2018 | 21:59:10.387 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-10-2018 | 21:59:10.396 | 495 | 5135 | AutoUpdateService.m |  313 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check interval: 86400.000000 seconds
| 02-10-2018 | 21:59:10.396 | 495 | 5135 | AutoUpdateService.m |  317 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check random window is set to 14.000000 seconds
| 02-10-2018 | 21:59:10.396 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 86414.000000 seconds
| 02-10-2018 | 22:16:02.523 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-10-2018 | 22:16:02.543 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-10-2018 | 22:16:25.106 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 601578.498539 seconds
| 02-10-2018 | 22:16:25.160 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 601578.498539 seconds
| 02-10-2018 | 22:16:25.160 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 85379.236271
| 02-10-2018 | 22:16:25.160 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 85379.236271 seconds
| 02-10-2018 | 22:19:04.346 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-10-2018 | 22:19:04.360 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-10-2018 | 22:29:16.648 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 600807.010994 seconds
| 02-10-2018 | 22:29:16.648 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 600807.010994 seconds
| 02-10-2018 | 22:29:16.648 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 84607.748691
| 02-10-2018 | 22:29:16.648 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 84607.748691 seconds
| 02-10-2018 | 22:36:18.805 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-10-2018 | 22:36:18.812 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-10-2018 | 22:40:29.726 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 600133.932406 seconds
| 02-10-2018 | 22:40:29.732 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 600133.932406 seconds
| 02-10-2018 | 22:40:29.732 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 83934.664840
| 02-10-2018 | 22:40:29.732 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 83934.664840 seconds
| 02-10-2018 | 22:42:31.221 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-10-2018 | 22:42:31.238 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 13:53:08.774 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 545374.889965 seconds
| 02-11-2018 | 13:53:08.796 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 545374.889965 seconds
| 02-11-2018 | 13:53:08.798 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 29175.600130
| 02-11-2018 | 13:53:08.798 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 29175.600130 seconds
| 02-11-2018 | 13:53:51.200 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 13:53:51.200 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 16:33:03.704 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 535779.982098 seconds
| 02-11-2018 | 16:33:03.704 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 535779.982098 seconds
| 02-11-2018 | 16:33:03.704 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 19580.693562
| 02-11-2018 | 16:33:03.704 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 19580.693562 seconds
| 02-11-2018 | 16:33:54.083 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 16:33:54.083 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 16:33:58.113 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 535725.573359 seconds
| 02-11-2018 | 16:33:58.113 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 535725.573359 seconds
| 02-11-2018 | 16:33:58.113 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 19526.284800
| 02-11-2018 | 16:33:58.114 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 19526.284800 seconds
| 02-11-2018 | 17:32:09.000 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 17:32:09.155 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 19:38:35.694 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 524647.992516 seconds
| 02-11-2018 | 19:38:35.708 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 524647.992516 seconds
| 02-11-2018 | 19:38:35.708 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 8448.690025
| 02-11-2018 | 19:38:35.709 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 8448.690025 seconds
| 02-11-2018 | 19:42:08.970 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 19:42:08.985 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 20:12:16.746 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 522626.954951 seconds
| 02-11-2018 | 20:12:16.746 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 522626.954951 seconds
| 02-11-2018 | 20:12:16.746 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 6427.652559
| 02-11-2018 | 20:12:16.746 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 6427.652559 seconds
| 02-11-2018 | 20:27:16.631 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 20:27:16.645 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-12 02:59:24 +0000
| 02-11-2018 | 21:44:01.667 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 517122.033413 seconds
| 02-11-2018 | 21:44:01.668 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 517122.033413 seconds
| 02-11-2018 | 21:44:01.668 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 922.730983
| 02-11-2018 | 21:44:01.668 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 922.730983 seconds
| 02-11-2018 | 21:59:24.682 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-11-2018 | 21:59:24.683 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-11-2018 | 21:59:24.683 | 495 | 5135 | AutoUpdateService.m |  219 | -[AutoUpdateService checkForUpdateIsUserTriggered:] | LM_AUTOUPDATE |   LL_ALWAYS | Checking for update now: Scheduler triggered
| 02-11-2018 | 21:59:24.683 | 495 | 5135 | AutoUpdateService.m |   72 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update State: Auto. Resolved Auto-Update Domain: User
| 02-11-2018 | 21:59:24.684 | 495 | 5135 | AutoUpdateService.m |   80 | -[AutoUpdateService logAutoUpdateState] | LM_AUTOUPDATE |   LL_ALWAYS | Resolved Auto-Update Defer Count: -1. Resolved Auto-Update Defer Domain: User
| 02-11-2018 | 21:59:24.687 | 495 | 5135 | AutoUpdateService.m |  313 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check interval: 86400.000000 seconds
| 02-11-2018 | 21:59:24.687 | 495 | 5135 | AutoUpdateService.m |  317 | -[AutoUpdateService randomizedAutoUpdateInterval] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update check random window is set to 6529.000000 seconds
| 02-11-2018 | 21:59:24.698 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 92929.000000 seconds
| 02-11-2018 | 22:47:50.799 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 22:47:50.802 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-11-2018 | 22:48:52.294 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 513231.407353 seconds
| 02-11-2018 | 22:48:52.553 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 513231.407353 seconds
| 02-11-2018 | 22:48:52.553 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 89961.145190
| 02-11-2018 | 22:48:52.553 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 89961.145190 seconds
| 02-11-2018 | 23:10:16.029 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 23:10:16.034 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-11-2018 | 23:18:15.685 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 511468.274826 seconds
| 02-11-2018 | 23:18:15.714 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 511468.274826 seconds
| 02-11-2018 | 23:18:15.714 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 88197.983753
| 02-11-2018 | 23:18:15.714 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 88197.983753 seconds
| 02-11-2018 | 23:53:20.582 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-11-2018 | 23:53:20.662 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
| 02-12-2018 | 01:00:57.681 | 495 | 5135 | CEIPScheduler.m |   90 | __31-[CEIPScheduler startScheduler]_block_invoke35 |  LM_CEIP |   LL_ALWAYS | System woke up before CEIP timer could elapse. CEIP timer will fire in 505306.308244 seconds
| 02-12-2018 | 01:00:57.681 | 495 | 5135 | CEIPScheduler.m |  156 | -[CEIPScheduler startScheduleTimer:] |  LM_CEIP |   LL_ALWAYS | CEIP is scheduled to run after 505306.308244 seconds
| 02-12-2018 | 01:00:57.681 | 495 | 5135 | AutoUpdateService.m |  179 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke86 | LM_AUTOUPDATE |   LL_ALWAYS | System woke up. Auto Update Timer will fire in 82036.017145
| 02-12-2018 | 01:00:57.681 | 495 | 5135 | AutoUpdateService.m |  202 | -[AutoUpdateService scheduleAutoUpdateTimer:] | LM_AUTOUPDATE |   LL_ALWAYS | Auto Update policy is scheduled to check after 82036.017145 seconds
| 02-12-2018 | 01:01:12.915 | 495 | 5135 | CEIPScheduler.m |   59 | __31-[CEIPScheduler startScheduler]_block_invoke |  LM_CEIP |   LL_ALWAYS | System is sleeping. CEIP timer was scheduled to fire at 2018-02-18 02:22:43 +0000
| 02-12-2018 | 01:01:12.926 | 495 | 5135 | AutoUpdateService.m |  135 | __45-[AutoUpdateService startAutoUpdateScheduler]_block_invoke | LM_AUTOUPDATE |   LL_ALWAYS | System will sleep with timer scheduled to fire at 2018-02-13 04:48:13 +0000
